card_id	quest_relevance	review_status	review_note	source
item.cadantine_seed.5301	Used during Biohazard	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
item.cadava_berries.753	Used during Making Friends With My Arm and Romeo And Juliet	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Making Friends With My Arm; Romeo And Juliet
item.cadava_potion.756	Used during Romeo And Juliet	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Romeo And Juliet
item.cake.1891	Used during Desert Treasure I	approved	Direct required-item associations reviewed across Quest Helper quest definitions; recommendations, alternatives, travel conveniences and conditional rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Desert Treasure I
item.cake_tin.1887	Used during Recipe for Disaster and Troll Romance	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; Troll Romance
item.camel_mould.7001	Used during Enakhra’s Lament	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra’s Lament
item.candle.36	Used during Enakhra’s Lament	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra’s Lament
item.cannon_barrel.7145	Used during Cabin Fever	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cabin Fever
item.captain_s_log.31985	Used during Prying Times	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Prying Times
item.carnillean_armour.2405	Used during Hazeel Cult	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Hazeel Cult
item.cat_antipoison.6766	Used during Rat Catchers	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Rat Catchers
item.catspeak_amulet.4677	Used during A Tail of Two Cats, Dragon Slayer II and Ratcatchers	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Dragon Slayer II; Ratcatchers
item.catspeak_amulet_e.6544	Used during A Tail of Two Cats and Dragon Slayer II	approved	Exact enchanted Catspeak amulet requirements; base-amulet uses remain on the base card	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.cattleprod.278	Used during Sheep Herder	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Sheep Herder
item.cave_nightshade.2398	Used during Watchtower	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Watchtower
item.chaos-rune	Used during Enakhra’s Lament	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra’s Lament
item.charcoal.973	Used during Current Affairs, Darkness of Hallowvale, Desert Treasure I, Legends’ Quest, Recipe for Disaster, Shilo Village, The Dig Site, While Guthix Sleeps and Zogre Flesh Eaters	approved	Direct required-item associations reviewed across Quest Helper quest and miniquest definitions; teleports, recommendations, alternatives, diary/skill helpers and conditional rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Current Affairs; Darkness of Hallowvale; Desert Treasure I; Legends’ Quest; Recipe for Disaster; Shilo Village; The Dig Site; While Guthix Sleeps; Zogre Flesh Eaters
item.cheese.1985	Used during Ratcatchers and Witch's House	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ratcatchers; Witch's House
item.chewed_bones.11338	Used during Barbarian Training	approved	Direct pyre-ship training requirement	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.chisel	Used during A Taste of Hope, Big Chompy Bird Hunting, Desert Treasure II, Dragon Slayer II, Enakhra's Lament, Haunted Mine, Monkey Madness II, Mourning's End Part II, One Small Favour, Shilo Village, Sins of the Father, Sleeping Giants, Tears of Guthix, Temple of the Eye, The Slug Menace and While Guthix Sleeps	approved	Direct required item; consolidated exact active-catalogue match	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Big Chompy Bird Hunting, Desert Treasure II, Dragon Slayer II, Enakhra's Lament, Haunted Mine, Monkey Madness II, Mourning's End Part II, One Small Favour, Shilo Village, Sins of the Father, Sleeping Giants, Tears of Guthix, Temple of the Eye, The Slug Menace and While Guthix Sleeps
item.chocolate_cake.1897	Used during A Tail of Two Cats	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats
item.chocolate_dust.1975	Used during Plague City and While Guthix Sleeps	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Plague City; While Guthix Sleeps
item.chocolatey_milk.1977	Used during Plague City	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Plague City
item.chronicle.13660	Used during Dragon Slayer and What Lies Below	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Dragon Slayer; What Lies Below
item.civitas_illa_fortis_teleport.28824	Used during The Final Dawn and The Heart of Darkness	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Final Dawn; The Heart of Darkness
item.clay.434	Used during Doric's Quest, Getting Ahead and The Giant Dwarf	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Doric's Quest; Getting Ahead; The Giant Dwarf
item.clay_head.25145	Used during Getting Ahead	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Getting Ahead
item.clockwork.8792	Used during Cold War	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War
item.clockwork_suit.10595	Used during Cold War	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War
item.coal	Used during Beneath Cursed Sands, Elemental Workshop I, Elemental Workshop II, Enakhra's Lament, In Aid of the Myreque, Regicide, Royal Trouble, The Fremennik Isles and The Giant Dwarf	approved	Direct required item; consolidated exact active-catalogue match	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Beneath Cursed Sands, Elemental Workshop I, Elemental Workshop II, Enakhra's Lament, In Aid of the Myreque, Regicide, Royal Trouble, The Fremennik Isles and The Giant Dwarf
item.conductor_mould.4200	Used during Creature of Fenkenstrain	approved	Exact quest-tool identity; spelling normalised to catalogue display	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.consecration_seed.4205	Used during Roving Elves	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Roving Elves
item.cooked_fishcake.7530	Used during Recipe for Disaster	approved	Direct required item in Recipe for Disaster; corrected legacy quest attribution	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
item.cooked_jubbly.7568	Used during Recipe for Disaster	approved	Direct required item in Recipe for Disaster; corrected legacy quest attribution	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
item.cooked_meat	Used during Below Ice Mountain	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Below Ice Mountain
item.cooked_rabbit.3228	Used during Regicide	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Regicide
item.copper_ore	Used during Doric’s Quest and The Giant Dwarf	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Doric’s Quest; The Giant Dwarf
item.cornflour_mixture.7470	Used during Recipe for Disaster	approved	Direct required item in Recipe for Disaster; corrected legacy quest attribution	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
item.corpse_of_woman.4488	Used during Mountain Daughter	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mountain Daughter
item.cosmic-rune	Used during A Taste of Hope, In Aid of the Myreque, Legends Quest, Sins of the Father and While Guthix Sleeps	approved	Direct required item; consolidated exact active-catalogue match	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, In Aid of the Myreque, Legends Quest, Sins of the Father and While Guthix Sleeps
item.costume_needle.29920	Used during At First Light	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: At First Light
item.cowbells.10593	Used during Cold War	approved	Exact catalogue match to the required Cowbell item; plural catalogue display retained	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.crate_with_zanik.8871	Used during Death to the Dorgeshuun	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death to the Dorgeshuun
item.criminal_s_thread.1808	Used during Murder Mystery	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Murder Mystery
item.crone_made_amulet.10500	Used during Animal Magnetism	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism
item.crystal_chime.28577	Used during The Path of Glouphrie	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Path of Glouphrie
item.crystal_chime_seed.28575	Used during The Path of Glouphrie	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Path of Glouphrie
item.crystal_pendant.3208	Used during Regicide	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Regicide
item.crystal_seed.23808	Used during Biohazard	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
item.cup_of_hot_water.4460	Used during One Small Favour	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
item.cup_of_tea.712	Used during Ghosts Ahoy, The Dig Site and Zogre Flesh Eaters	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy; The Dig Site; Zogre Flesh Eaters
item.damiana_tea.30981	Used during Scrambled	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Scrambled
item.damiana_water.30979	Used during Scrambled	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Scrambled
item.damp_planks.11031	Used during Olaf's Quest	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Olaf's Quest
item.dark_dagger.746	Used during Legends' Quest	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest
item.dark_essence_block.13446	Used during A Kingdom Divided	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Kingdom Divided
item.dark_squall_hood.29566	Used during While Guthix Sleeps	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: While Guthix Sleeps
item.dark_squall_robe_bottom.29570	Used during While Guthix Sleeps	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: While Guthix Sleeps
item.dark_squall_robe_top.29568	Used during While Guthix Sleeps	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: While Guthix Sleeps
item.darklight.6746	Obtained during Shadow of the Storm	approved	Quest weapon upgraded from Silverlight	OSRS Wiki: Darklight
item.death-rune	Used during Watchtower and While Guthix Sleeps; Used during Desert Treasure II	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded; Canonical active-card identity resolved during quest completeness review	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Watchtower; While Guthix Sleeps; Quest completeness review batch 6
item.deep_sea_apparatus.31296	Used during The Red Reef	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Red Reef
item.deep_sea_helmet.31295	Used during The Red Reef	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Red Reef
item.defence_potion.137	Used during A Kingdom Divided	approved	Direct Defence potion requirement; accepted dose variants consolidated on canonical card	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
